,FIRE_YEAR,STATE,NWCG_REPORTING_AGENCY,Count
3635,2010,AL,NPS,5
3636,2010,AL,ST/C&L,2860
3637,2010,AR,FS,73
3638,2010,AR,FWS,15
3639,2010,AR,NPS,11
3640,2010,AR,ST/C&L,2121
3641,2010,AZ,BIA,501
3642,2010,AZ,BLM,206
3643,2010,AZ,FS,698
3644,2010,AZ,FWS,10
3645,2010,AZ,NPS,33
3646,2010,AZ,ST/C&L,1613
3647,2010,CA,BIA,198
3648,2010,CA,BLM,308
3649,2010,CA,DOD,2
3650,2010,CA,FS,1265
3651,2010,CA,FWS,51
3652,2010,CA,NPS,112
3653,2010,CA,ST/C&L,6368
3654,2010,CO,BIA,76
3655,2010,CO,BLM,446
3656,2010,CO,FS,341
3657,2010,CO,FWS,7
3658,2010,CO,NPS,62
3659,2010,CO,ST/C&L,1762
3660,2010,CT,ST/C&L,418
3661,2010,DC,NPS,1
3662,2010,DE,ST/C&L,1
3663,2010,FL,BIA,5
3664,2010,FL,FS,127
3665,2010,FL,FWS,38
3666,2010,FL,NPS,26
3667,2010,FL,ST/C&L,3093
3668,2010,FL,TRIBE,2
3669,2010,GA,FS,28
3670,2010,GA,FWS,4
3671,2010,GA,NPS,1
3672,2010,GA,ST/C&L,5834
3673,2010,HI,FWS,1
3674,2010,HI,NPS,5
3675,2010,HI,ST/C&L,979
3676,2010,IA,BIA,4
3677,2010,IA,FWS,2
3678,2010,IA,ST/C&L,193
3679,2010,ID,BIA,6
3680,2010,ID,BLM,425
3681,2010,ID,FS,530
3682,2010,ID,ST/C&L,175
3683,2010,ID,TRIBE,14
3684,2010,IL,FS,59
3685,2010,IL,FWS,14
3686,2010,IL,ST/C&L,379
3687,2010,IN,FS,50
3688,2010,IN,FWS,9
3689,2010,IN,NPS,14
3690,2010,KS,BIA,4
3691,2010,KS,DOD,1
3692,2010,KS,FS,7
3693,2010,KS,FWS,13
3694,2010,KS,NPS,1
3695,2010,KS,ST/C&L,14
3696,2010,KY,FS,83
3697,2010,KY,NPS,2
3698,2010,KY,ST/C&L,1828
3699,2010,LA,FS,120
3700,2010,LA,FWS,36
3701,2010,LA,ST/C&L,2260
3702,2010,MA,NPS,2
3703,2010,MA,ST/C&L,1
3704,2010,MD,FWS,7
3705,2010,MD,NPS,8
3706,2010,MD,ST/C&L,153
3707,2010,ME,FWS,3
3708,2010,ME,NPS,3
3709,2010,ME,ST/C&L,499
3710,2010,MI,BIA,22
3711,2010,MI,FS,200
3712,2010,MI,FWS,1
3713,2010,MI,ST/C&L,361
3714,2010,MN,BIA,622
3715,2010,MN,FS,97
3716,2010,MN,FWS,71
3717,2010,MN,ST/C&L,1284
3718,2010,MO,FS,167
3719,2010,MO,FWS,1
3720,2010,MO,NPS,8
3721,2010,MO,ST/C&L,20
3722,2010,MS,BIA,6
3723,2010,MS,FS,96
3724,2010,MS,FWS,45
3725,2010,MS,NPS,50
3726,2010,MS,ST/C&L,2722
3727,2010,MT,BIA,402
3728,2010,MT,BLM,77
3729,2010,MT,FS,389
3730,2010,MT,FWS,12
3731,2010,MT,NPS,7
3732,2010,MT,ST/C&L,253
3733,2010,NC,BIA,50
3734,2010,NC,FS,120
3735,2010,NC,FWS,12
3736,2010,NC,NPS,1
3737,2010,NC,ST/C&L,3917
3738,2010,ND,BIA,417
3739,2010,ND,BLM,1
3740,2010,ND,FS,6
3741,2010,ND,FWS,5
3742,2010,ND,NPS,6
3743,2010,NE,BIA,8
3744,2010,NE,FS,4
3745,2010,NE,FWS,8
3746,2010,NE,ST/C&L,590
3747,2010,NH,FS,2
3748,2010,NH,FWS,2
3749,2010,NH,ST/C&L,94
3750,2010,NJ,NPS,5
3751,2010,NJ,ST/C&L,1455
3752,2010,NM,BIA,181
3753,2010,NM,BLM,214
3754,2010,NM,FS,356
3755,2010,NM,FWS,8
3756,2010,NM,NPS,8
3757,2010,NM,ST/C&L,369
3758,2010,NV,BIA,3
3759,2010,NV,BLM,276
3760,2010,NV,FS,42
3761,2010,NV,FWS,7
3762,2010,NV,NPS,13
3763,2010,NV,ST/C&L,5
3764,2010,NV,TRIBE,7
3765,2010,NY,FS,1
3766,2010,NY,FWS,1
3767,2010,NY,NPS,51
3768,2010,NY,ST/C&L,6128
3769,2010,OH,FS,112
3770,2010,OH,ST/C&L,68
3771,2010,OK,BIA,672
3772,2010,OK,FS,41
3773,2010,OK,FWS,17
3774,2010,OK,NPS,5
3775,2010,OK,ST/C&L,1133
3776,2010,OK,TRIBE,279
3777,2010,OR,BIA,77
3778,2010,OR,BLM,278
3779,2010,OR,FS,953
3780,2010,OR,FWS,15
3781,2010,OR,NPS,13
3782,2010,OR,ST/C&L,588
3783,2010,PA,FS,12
3784,2010,PA,NPS,6
3785,2010,PA,ST/C&L,565
3786,2010,PR,IA,1750
3787,2010,SC,FS,40
3788,2010,SC,FWS,5
3789,2010,SC,ST/C&L,2099
3790,2010,SD,BIA,634
3791,2010,SD,BLM,2
3792,2010,SD,FS,57
3793,2010,SD,FWS,2
3794,2010,SD,ST/C&L,406
3795,2010,TN,FS,43
3796,2010,TN,FWS,1
3797,2010,TN,NPS,26
3798,2010,TN,ST/C&L,1834
3799,2010,TX,FS,34
3800,2010,TX,FWS,143
3801,2010,TX,NPS,69
3802,2010,TX,ST/C&L,9096
3803,2010,TX,TRIBE,11
3804,2010,UT,BIA,29
3805,2010,UT,BLM,424
3806,2010,UT,FS,182
3807,2010,UT,FWS,1
3808,2010,UT,NPS,20
3809,2010,UT,ST/C&L,398
3810,2010,VA,FS,33
3811,2010,VA,FWS,3
3812,2010,VA,NPS,18
3813,2010,VA,ST/C&L,971
3814,2010,VT,FS,2
3815,2010,WA,BIA,184
3816,2010,WA,BLM,19
3817,2010,WA,FS,226
3818,2010,WA,FWS,46
3819,2010,WA,NPS,21
3820,2010,WA,ST/C&L,547
3821,2010,WA,TRIBE,4
3822,2010,WI,BIA,48
3823,2010,WI,FS,64
3824,2010,WI,FWS,12
3825,2010,WI,NPS,1
3826,2010,WI,ST/C&L,1163
3827,2010,WV,FS,22
3828,2010,WV,NPS,4
3829,2010,WV,ST/C&L,770
3830,2010,WY,BIA,67
3831,2010,WY,BLM,235
3832,2010,WY,FS,180
3833,2010,WY,FWS,3
3834,2010,WY,IA,1
3835,2010,WY,NPS,19
3836,2010,WY,ST/C&L,126
3837,2011,AK,BLM,156
3838,2011,AK,FS,24
3839,2011,AK,FWS,2
3840,2011,AK,IA,1
3841,2011,AK,NPS,2
3842,2011,AK,ST/C&L,323
3843,2011,AL,FS,65
3844,2011,AL,FWS,2
3845,2011,AL,NPS,5
3846,2011,AL,ST/C&L,1970
3847,2011,AR,FS,123
3848,2011,AR,FWS,16
3849,2011,AR,NPS,22
3850,2011,AR,ST/C&L,2384
3851,2011,AR,TRIBE,1
3852,2011,AZ,BIA,609
3853,2011,AZ,BLM,224
3854,2011,AZ,FS,812
3855,2011,AZ,FWS,8
3856,2011,AZ,NPS,49
3857,2011,AZ,ST/C&L,1857
3858,2011,CA,BIA,239
3859,2011,CA,BLM,410
3860,2011,CA,BOR,1
3861,2011,CA,FS,1182
3862,2011,CA,FWS,39
3863,2011,CA,NPS,98
3864,2011,CA,ST/C&L,6591
3865,2011,CO,BIA,123
3866,2011,CO,BLM,381
3867,2011,CO,DOD,2
3868,2011,CO,FS,374
3869,2011,CO,FWS,6
3870,2011,CO,NPS,64
3871,2011,CO,ST/C&L,6282
3872,2011,CT,NPS,1
3873,2011,CT,ST/C&L,226
3874,2011,DC,NPS,2
3875,2011,FL,BIA,12
3876,2011,FL,DOD,1
3877,2011,FL,FS,223
3878,2011,FL,FWS,91
3879,2011,FL,NPS,75
3880,2011,FL,ST/C&L,4627
3881,2011,GA,FS,28
3882,2011,GA,FWS,28
3883,2011,GA,NPS,3
3884,2011,GA,ST/C&L,8354
3885,2011,HI,NPS,5
3886,2011,HI,ST/C&L,597
3887,2011,IA,BIA,8
3888,2011,IA,FWS,6
3889,2011,IA,ST/C&L,425
3890,2011,ID,BIA,13
3891,2011,ID,BLM,508
3892,2011,ID,DOE,1
3893,2011,ID,FS,564
3894,2011,ID,ST/C&L,202
3895,2011,ID,TRIBE,30
3896,2011,IL,FS,18
3897,2011,IL,FWS,5
3898,2011,IL,ST/C&L,113
3899,2011,IN,FS,7
3900,2011,IN,FWS,7
3901,2011,IN,NPS,12
3902,2011,KS,BIA,11
3903,2011,KS,FS,3
3904,2011,KS,FWS,36
3905,2011,KS,NPS,2
3906,2011,KS,ST/C&L,9
3907,2011,KY,FS,41
3908,2011,KY,NPS,2
3909,2011,KY,ST/C&L,989
3910,2011,LA,FS,153
3911,2011,LA,FWS,38
3912,2011,LA,ST/C&L,26
3913,2011,MD,FWS,17
3914,2011,MD,NPS,6
3915,2011,MD,ST/C&L,110
3916,2011,ME,FWS,4
3917,2011,ME,NPS,4
3918,2011,ME,ST/C&L,357
3919,2011,MI,BIA,13
3920,2011,MI,FS,98
3921,2011,MI,FWS,3
3922,2011,MI,NPS,3
3923,2011,MI,ST/C&L,192
3924,2011,MN,BIA,433
3925,2011,MN,FS,75
3926,2011,MN,FWS,36
3927,2011,MN,NPS,6
3928,2011,MN,ST/C&L,686
3929,2011,MO,FS,120
3930,2011,MO,FWS,3
3931,2011,MO,NPS,8
3932,2011,MO,ST/C&L,609
3933,2011,MS,FS,118
3934,2011,MS,FWS,92
3935,2011,MS,NPS,26
3936,2011,MS,ST/C&L,1378
3937,2011,MT,BIA,361
3938,2011,MT,BLM,115
3939,2011,MT,FS,488
3940,2011,MT,FWS,7
3941,2011,MT,NPS,7
3942,2011,MT,ST/C&L,212
3943,2011,NC,BIA,41
3944,2011,NC,FS,143
3945,2011,NC,FWS,29
3946,2011,NC,NPS,40
3947,2011,NC,ST/C&L,5173
3948,2011,ND,BIA,317
3949,2011,ND,FS,18
3950,2011,ND,FWS,7
3951,2011,ND,NPS,3
3952,2011,ND,ST/C&L,28
3953,2011,NE,BIA,43
3954,2011,NE,FS,4
3955,2011,NE,FWS,10
3956,2011,NE,ST/C&L,775
3957,2011,NH,FS,2
3958,2011,NH,ST/C&L,2
3959,2011,NJ,FWS,2
3960,2011,NJ,NPS,3
3961,2011,NJ,ST/C&L,698
3962,2011,NM,BIA,410
3963,2011,NM,BLM,357
3964,2011,NM,FS,575
3965,2011,NM,FWS,23
3966,2011,NM,NPS,18
3967,2011,NM,ST/C&L,802
3968,2011,NM,TRIBE,11
3969,2011,NV,BIA,2
3970,2011,NV,BLM,587
3971,2011,NV,FS,65
3972,2011,NV,FWS,12
3973,2011,NV,NPS,10
3974,2011,NV,ST/C&L,43
3975,2011,NV,TRIBE,2
3976,2011,NY,NPS,43
3977,2011,NY,ST/C&L,3697
3978,2011,OH,FS,22
3979,2011,OH,ST/C&L,57
3980,2011,OK,BIA,679
3981,2011,OK,FS,68
3982,2011,OK,FWS,37
3983,2011,OK,NPS,14
3984,2011,OK,ST/C&L,1506
3985,2011,OK,TRIBE,238
3986,2011,OR,BIA,125
3987,2011,OR,BLM,313
3988,2011,OR,FS,878
3989,2011,OR,FWS,5
3990,2011,OR,NPS,28
3991,2011,OR,ST/C&L,619
3992,2011,PA,FS,2
3993,2011,PA,ST/C&L,199
3994,2011,PR,FWS,19
3995,2011,PR,IA,2471
3996,2011,RI,FWS,1
3997,2011,RI,ST/C&L,33
3998,2011,SC,FS,71
3999,2011,SC,FWS,6
4000,2011,SC,ST/C&L,3104
4001,2011,SD,BIA,603
4002,2011,SD,BLM,1
4003,2011,SD,FS,90
4004,2011,SD,FWS,5
4005,2011,SD,ST/C&L,732
4006,2011,TN,FS,58
4007,2011,TN,NPS,18
4008,2011,TN,ST/C&L,1119
4009,2011,TX,FS,137
4010,2011,TX,FWS,264
4011,2011,TX,NPS,79
4012,2011,TX,ST/C&L,18962
4013,2011,TX,TRIBE,9
4014,2011,UT,BIA,26
4015,2011,UT,BLM,503
4016,2011,UT,FS,196
4017,2011,UT,NPS,12
4018,2011,UT,ST/C&L,358
4019,2011,VA,FS,22
4020,2011,VA,FWS,4
4021,2011,VA,NPS,20
4022,2011,VA,ST/C&L,766
4023,2011,WA,BIA,205
4024,2011,WA,BLM,21
4025,2011,WA,FS,233
4026,2011,WA,FWS,37
4027,2011,WA,NPS,18
4028,2011,WA,ST/C&L,513
4029,2011,WA,TRIBE,2
4030,2011,WI,BIA,40
4031,2011,WI,FS,24
4032,2011,WI,FWS,4
4033,2011,WI,NPS,1
4034,2011,WI,ST/C&L,666
4035,2011,WV,FS,12
4036,2011,WV,NPS,2
4037,2011,WV,ST/C&L,475
4038,2011,WY,BIA,78
4039,2011,WY,BLM,258
4040,2011,WY,FS,147
4041,2011,WY,FWS,1
4042,2011,WY,NPS,28
4043,2011,WY,ST/C&L,128
4044,2012,AK,BLM,146
4045,2012,AK,FS,7
4046,2012,AK,FWS,16
4047,2012,AK,NPS,4
4048,2012,AK,ST/C&L,236
4049,2012,AL,FS,50
4050,2012,AL,FWS,4
4051,2012,AL,NPS,2
4052,2012,AL,ST/C&L,1691
4053,2012,AR,FS,169
4054,2012,AR,FWS,8
4055,2012,AR,NPS,57
4056,2012,AR,ST/C&L,2117
4057,2012,AZ,BIA,596
4058,2012,AZ,BLM,178
4059,2012,AZ,FS,734
4060,2012,AZ,FWS,14
4061,2012,AZ,NPS,38
4062,2012,AZ,ST/C&L,1646
4063,2012,CA,BIA,213
4064,2012,CA,BLM,293
4065,2012,CA,FS,1449
4066,2012,CA,FWS,40
4067,2012,CA,NPS,111
4068,2012,CA,ST/C&L,5092
4069,2012,CO,BIA,132
4070,2012,CO,BLM,501
4071,2012,CO,FS,436
4072,2012,CO,FWS,3
4073,2012,CO,IA,1
4074,2012,CO,NPS,28
4075,2012,CO,ST/C&L,5
4076,2012,CT,ST/C&L,576
4077,2012,DC,NPS,5
4078,2012,DE,ST/C&L,19
4079,2012,FL,BIA,13
4080,2012,FL,DOD,3
4081,2012,FL,FS,130
4082,2012,FL,FWS,64
4083,2012,FL,NPS,54
4084,2012,FL,ST/C&L,2840
4085,2012,FL,TRIBE,3
4086,2012,GA,FS,41
4087,2012,GA,FWS,6
4088,2012,GA,NPS,3
4089,2012,GA,ST/C&L,4899
4090,2012,HI,NPS,2
4091,2012,HI,ST/C&L,713
4092,2012,IA,BIA,16
4093,2012,IA,FWS,10
4094,2012,IA,ST/C&L,431
4095,2012,ID,BIA,24
4096,2012,ID,BLM,447
4097,2012,ID,FS,546
4098,2012,ID,FWS,5
4099,2012,ID,NPS,1
4100,2012,ID,ST/C&L,130
4101,2012,ID,TRIBE,37
4102,2012,IL,FS,24
4103,2012,IL,FWS,12
4104,2012,IL,ST/C&L,131
4105,2012,IN,FS,30
4106,2012,IN,FWS,11
4107,2012,IN,NPS,15
4108,2012,IN,ST/C&L,1
4109,2012,KS,BIA,14
4110,2012,KS,DOD,5
4111,2012,KS,FS,1
4112,2012,KS,FWS,30
4113,2012,KS,NPS,1
4114,2012,KS,ST/C&L,22
4115,2012,KY,FS,56
4116,2012,KY,NPS,1
4117,2012,KY,ST/C&L,1206
4118,2012,LA,FS,52
4119,2012,LA,FWS,23
4120,2012,LA,ST/C&L,802
4121,2012,MA,FWS,2
4122,2012,MA,NPS,3
4123,2012,MD,FWS,6
4124,2012,MD,NPS,4
4125,2012,MD,ST/C&L,153
4126,2012,ME,BIA,2
4127,2012,ME,FWS,1
4128,2012,ME,ST/C&L,556
4129,2012,ME,TRIBE,1
4130,2012,MI,BIA,9
4131,2012,MI,FS,255
4132,2012,MI,FWS,7
4133,2012,MI,NPS,4
4134,2012,MI,ST/C&L,436
4135,2012,MN,BIA,774
4136,2012,MN,FS,100
4137,2012,MN,FWS,102
4138,2012,MN,NPS,6
4139,2012,MN,ST/C&L,1312
4140,2012,MO,FS,186
4141,2012,MO,FWS,2
4142,2012,MO,NPS,6
4143,2012,MO,ST/C&L,27
4144,2012,MS,BIA,5
4145,2012,MS,FS,17
4146,2012,MS,FWS,28
4147,2012,MS,NPS,21
4148,2012,MS,ST/C&L,1147
4149,2012,MT,BIA,684
4150,2012,MT,BLM,276
4151,2012,MT,FS,592
4152,2012,MT,FWS,20
4153,2012,MT,NPS,8
4154,2012,MT,ST/C&L,274
4155,2012,NC,BIA,24
4156,2012,NC,FS,116
4157,2012,NC,FWS,13
4158,2012,NC,NPS,8
4159,2012,NC,ST/C&L,3398
4160,2012,ND,BIA,876
4161,2012,ND,BLM,1
4162,2012,ND,FS,27
4163,2012,ND,FWS,31
4164,2012,ND,NPS,9
4165,2012,ND,ST/C&L,154
4166,2012,NE,BIA,42
4167,2012,NE,FS,43
4168,2012,NE,FWS,27
4169,2012,NE,NPS,2
4170,2012,NE,ST/C&L,1109
4171,2012,NH,FS,5
4172,2012,NH,ST/C&L,95
4173,2012,NJ,FWS,7
4174,2012,NJ,NPS,5
4175,2012,NJ,ST/C&L,1072
4176,2012,NM,BIA,254
4177,2012,NM,BLM,186
4178,2012,NM,FS,387
4179,2012,NM,FWS,5
4180,2012,NM,NPS,6
4181,2012,NM,ST/C&L,336
4182,2012,NV,BIA,1
4183,2012,NV,BLM,676
4184,2012,NV,FS,109
4185,2012,NV,FWS,2
4186,2012,NV,NPS,6
4187,2012,NV,ST/C&L,28
4188,2012,NV,TRIBE,15
4189,2012,NY,BIA,2
4190,2012,NY,FWS,1
4191,2012,NY,NPS,24
4192,2012,NY,ST/C&L,3917
4193,2012,OH,FS,29
4194,2012,OH,NPS,2
4195,2012,OH,ST/C&L,173
4196,2012,OK,BIA,457
4197,2012,OK,FS,28
4198,2012,OK,FWS,36
4199,2012,OK,NPS,2
4200,2012,OK,ST/C&L,861
4201,2012,OK,TRIBE,271
4202,2012,OR,BIA,79
4203,2012,OR,BLM,504
4204,2012,OR,FS,659
4205,2012,OR,FWS,16
4206,2012,OR,NPS,3
4207,2012,OR,ST/C&L,396
4208,2012,PA,FS,12
4209,2012,PA,NPS,10
4210,2012,PA,ST/C&L,702
4211,2012,PR,FWS,8
4212,2012,RI,ST/C&L,49
4213,2012,SC,FS,49
4214,2012,SC,FWS,8
4215,2012,SC,ST/C&L,1914
4216,2012,SD,BIA,1306
4217,2012,SD,BLM,12
4218,2012,SD,FS,166
4219,2012,SD,FWS,14
4220,2012,SD,NPS,10
4221,2012,SD,ST/C&L,1218
4222,2012,TN,FS,34
4223,2012,TN,FWS,1
4224,2012,TN,NPS,18
4225,2012,TN,ST/C&L,1150
4226,2012,TX,FS,31
4227,2012,TX,FWS,114
4228,2012,TX,NPS,24
4229,2012,TX,ST/C&L,7453
4230,2012,TX,TRIBE,1
4231,2012,UT,BIA,35
4232,2012,UT,BLM,701
4233,2012,UT,FS,297
4234,2012,UT,NPS,25
4235,2012,UT,ST/C&L,533
4236,2012,VA,FS,34
4237,2012,VA,FWS,5
4238,2012,VA,NPS,17
4239,2012,VA,ST/C&L,629
4240,2012,VT,FS,4
4241,2012,VT,ST/C&L,93
4242,2012,WA,BIA,223
4243,2012,WA,BLM,21
4244,2012,WA,FS,330
4245,2012,WA,FWS,65
4246,2012,WA,NPS,35
4247,2012,WA,ST/C&L,746
4248,2012,WA,TRIBE,9
4249,2012,WI,BIA,52
4250,2012,WI,FS,32
4251,2012,WI,FWS,14
4252,2012,WI,NPS,1
4253,2012,WI,ST/C&L,1280
4254,2012,WV,FS,8
4255,2012,WV,NPS,2
4256,2012,WV,ST/C&L,684
4257,2012,WY,BIA,107
4258,2012,WY,BLM,341
4259,2012,WY,FS,241
4260,2012,WY,NPS,29
4261,2012,WY,ST/C&L,328
4262,2013,AK,BIA,1
4263,2013,AK,BLM,223
4264,2013,AK,FS,3
4265,2013,AK,FWS,5
4266,2013,AK,NPS,2
4267,2013,AK,ST/C&L,358
4268,2013,AL,FS,35
4269,2013,AL,FWS,3
4270,2013,AL,NPS,3
4271,2013,AL,ST/C&L,1629
4272,2013,AR,FS,61
4273,2013,AR,FWS,3
4274,2013,AR,NPS,17
4275,2013,AR,ST/C&L,766
4276,2013,AZ,BIA,378
4277,2013,AZ,BLM,161
4278,2013,AZ,FS,736
4279,2013,AZ,FWS,30
4280,2013,AZ,NPS,58
4281,2013,AZ,ST/C&L,1720
4282,2013,CA,BIA,280
4283,2013,CA,BLM,267
4284,2013,CA,DOD,1
4285,2013,CA,FS,1630
4286,2013,CA,FWS,50
4287,2013,CA,NPS,156
4288,2013,CA,ST/C&L,6338
4289,2013,CO,BIA,95
4290,2013,CO,BLM,454
4291,2013,CO,FS,335
4292,2013,CO,FWS,4
4293,2013,CO,NPS,31
4294,2013,CO,ST/C&L,2975
4295,2013,DC,NPS,1
4296,2013,DE,ST/C&L,9
4297,2013,FL,BIA,5
4298,2013,FL,DOD,1
4299,2013,FL,FS,76
4300,2013,FL,FWS,55
4301,2013,FL,NPS,32
4302,2013,FL,ST/C&L,1994
4303,2013,GA,FS,36
4304,2013,GA,FWS,8
4305,2013,GA,NPS,3
4306,2013,GA,ST/C&L,3205
4307,2013,HI,FWS,1
4308,2013,HI,NPS,2
4309,2013,HI,ST/C&L,57
4310,2013,IA,BIA,5
4311,2013,IA,FWS,4
4312,2013,IA,ST/C&L,234
4313,2013,ID,BIA,18
4314,2013,ID,BLM,391
4315,2013,ID,FS,869
4316,2013,ID,FWS,1
4317,2013,ID,NPS,2
4318,2013,ID,ST/C&L,260
4319,2013,ID,TRIBE,25
4320,2013,IL,FS,15
4321,2013,IL,FWS,5
4322,2013,IL,ST/C&L,149
4323,2013,IN,FS,6
4324,2013,IN,FWS,1
4325,2013,IN,NPS,12
4326,2013,IN,ST/C&L,1
4327,2013,KS,BIA,3
4328,2013,KS,DOD,1
4329,2013,KS,FS,3
4330,2013,KS,FWS,7
4331,2013,KY,FS,39
4332,2013,KY,NPS,2
4333,2013,KY,ST/C&L,963
4334,2013,LA,FS,29
4335,2013,LA,FWS,21
4336,2013,LA,NPS,2
4337,2013,LA,ST/C&L,1023
4338,2013,MA,FWS,1
4339,2013,MA,NPS,4
4340,2013,MD,FWS,6
4341,2013,MD,NPS,6
4342,2013,MD,ST/C&L,114
4343,2013,ME,FWS,1
4344,2013,ME,NPS,2
4345,2013,ME,ST/C&L,441
4346,2013,MI,BIA,9
4347,2013,MI,FS,175
4348,2013,MI,FWS,5
4349,2013,MI,NPS,5
4350,2013,MI,ST/C&L,261
4351,2013,MN,BIA,332
4352,2013,MN,FS,47
4353,2013,MN,FWS,59
4354,2013,MN,NPS,1
4355,2013,MN,ST/C&L,693
4356,2013,MO,FS,45
4357,2013,MO,FWS,1
4358,2013,MO,NPS,6
4359,2013,MO,ST/C&L,361
4360,2013,MS,BIA,16
4361,2013,MS,FS,6
4362,2013,MS,FWS,33
4363,2013,MS,NPS,28
4364,2013,MS,ST/C&L,1405
4365,2013,MT,BIA,369
4366,2013,MT,BLM,103
4367,2013,MT,FS,595
4368,2013,MT,FWS,8
4369,2013,MT,NPS,8
4370,2013,MT,ST/C&L,276
4371,2013,NC,BIA,27
4372,2013,NC,FS,63
4373,2013,NC,FWS,17
4374,2013,NC,NPS,4
4375,2013,NC,ST/C&L,3218
4376,2013,ND,BIA,440
4377,2013,ND,FS,6
4378,2013,ND,FWS,8
4379,2013,ND,NPS,5
4380,2013,ND,ST/C&L,82
4381,2013,NE,BIA,4
4382,2013,NE,FS,1
4383,2013,NE,FWS,2
4384,2013,NE,ST/C&L,416
4385,2013,NH,FS,2
4386,2013,NH,ST/C&L,145
4387,2013,NJ,FWS,1
4388,2013,NJ,NPS,1
4389,2013,NJ,ST/C&L,986
4390,2013,NM,BIA,243
4391,2013,NM,BLM,183
4392,2013,NM,FS,378
4393,2013,NM,FWS,7
4394,2013,NM,NPS,21
4395,2013,NM,ST/C&L,246
4396,2013,NV,BIA,2
4397,2013,NV,BLM,540
4398,2013,NV,FS,88
4399,2013,NV,FWS,13
4400,2013,NV,NPS,7
4401,2013,NV,TRIBE,7
4402,2013,NY,BIA,7
4403,2013,NY,FS,1
4404,2013,NY,NPS,19
4405,2013,NY,ST/C&L,2861
4406,2013,OH,FS,28
4407,2013,OH,FWS,2
4408,2013,OH,ST/C&L,293
4409,2013,OK,BIA,218
4410,2013,OK,FS,16
4411,2013,OK,FWS,21
4412,2013,OK,NPS,1
4413,2013,OK,ST/C&L,488
4414,2013,OK,TRIBE,50
4415,2013,OR,BIA,89
4416,2013,OR,BLM,791
4417,2013,OR,FS,1183
4418,2013,OR,FWS,19
4419,2013,OR,NPS,23
4420,2013,OR,ST/C&L,457
4421,2013,PA,FS,9
4422,2013,PA,NPS,3
4423,2013,PA,ST/C&L,627
4424,2013,PR,FWS,33
4425,2013,RI,ST/C&L,19
4426,2013,SC,FS,42
4427,2013,SC,FWS,5
4428,2013,SC,ST/C&L,1579
4429,2013,SD,BIA,546
4430,2013,SD,BLM,1
4431,2013,SD,FS,59
4432,2013,SD,FWS,6
4433,2013,SD,NPS,1
4434,2013,SD,ST/C&L,409
4435,2013,TN,FS,23
4436,2013,TN,NPS,25
4437,2013,TN,ST/C&L,590
4438,2013,TX,FS,42
4439,2013,TX,FWS,89
4440,2013,TX,NPS,17
4441,2013,TX,ST/C&L,9583
4442,2013,TX,TRIBE,3
4443,2013,UT,BIA,69
4444,2013,UT,BLM,558
4445,2013,UT,FS,258
4446,2013,UT,NPS,29
4447,2013,UT,ST/C&L,335
4448,2013,VA,FS,14
4449,2013,VA,NPS,12
4450,2013,VA,ST/C&L,555
4451,2013,VT,FS,4
4452,2013,VT,ST/C&L,122
4453,2013,WA,BIA,227
4454,2013,WA,BLM,18
4455,2013,WA,FS,311
4456,2013,WA,FWS,55
4457,2013,WA,NPS,41
4458,2013,WA,ST/C&L,718
4459,2013,WA,TRIBE,8
4460,2013,WI,BIA,35
4461,2013,WI,FS,12
4462,2013,WI,FWS,2
4463,2013,WI,ST/C&L,643
4464,2013,WV,FS,6
4465,2013,WV,ST/C&L,574
4466,2013,WY,BIA,33
4467,2013,WY,BLM,196
4468,2013,WY,FS,154
4469,2013,WY,FWS,1
4470,2013,WY,NPS,25
4471,2013,WY,ST/C&L,172
4472,2014,AK,BLM,82
4473,2014,AK,FS,27
4474,2014,AK,FWS,21
4475,2014,AK,NPS,1
4476,2014,AK,ST/C&L,262
4477,2014,AL,FS,26
4478,2014,AL,FWS,1
4479,2014,AL,NPS,4
4480,2014,AL,ST/C&L,2387
4481,2014,AR,FS,43
4482,2014,AR,FWS,7
4483,2014,AR,NPS,28
4484,2014,AR,ST/C&L,1217
4485,2014,AZ,BIA,350
4486,2014,AZ,BLM,140
4487,2014,AZ,FS,590
4488,2014,AZ,FWS,6
4489,2014,AZ,NPS,51
4490,2014,AZ,ST/C&L,1690
4491,2014,CA,BIA,261
4492,2014,CA,BLM,212
4493,2014,CA,BOR,2
4494,2014,CA,DOD,6
4495,2014,CA,FS,1500
4496,2014,CA,FWS,22
4497,2014,CA,NPS,147
4498,2014,CA,ST/C&L,4343
4499,2014,CO,BIA,64
4500,2014,CO,BLM,289
4501,2014,CO,FS,220
4502,2014,CO,FWS,2
4503,2014,CO,NPS,26
4504,2014,CO,ST/C&L,2601
4505,2014,DC,NPS,1
4506,2014,DE,ST/C&L,3
4507,2014,FL,BIA,3
4508,2014,FL,DOD,1
4509,2014,FL,FS,55
4510,2014,FL,FWS,58
4511,2014,FL,NPS,63
4512,2014,FL,ST/C&L,1964
4513,2014,GA,FS,55
4514,2014,GA,FWS,11
4515,2014,GA,NPS,5
4516,2014,GA,ST/C&L,3992
4517,2014,HI,NPS,2
4518,2014,IA,BIA,11
4519,2014,IA,FWS,2
4520,2014,IA,ST/C&L,530
4521,2014,ID,BIA,4
4522,2014,ID,BLM,313
4523,2014,ID,FS,667
4524,2014,ID,FWS,2
4525,2014,ID,NPS,1
